hairstylist_transaction_id,customer_transaction_id,transaction_date,items_used,I00001,I00002,I00003,I00004,I00005,I00006,I00007,I00008,I00009,I00010,I00011,I00012,I00013,I00014,I00015,I00016,I00017,I00018,I00019,I00020,Total_Item_Cost,Total_Service_Cost,Total_Transaction_Cost
HTID765,CTID765,2025-12-01,"I00016, I00006, I00001, I00005, I00017",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6250,6500,12750
HTID766,CTID766,2025-12-01,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,12000,20250
HTID767,CTID767,2025-12-01,"I00014, I00016, I00013, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,10000,3000,13000
HTID768,CTID768,2025-12-02,"I00016, I00006, I00001, I00005, I00017",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6250,20250,26500
HTID769,CTID769,2025-12-02,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,12000,18000
HTID770,CTID770,2025-12-02,"I00008, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7000,2250,9250
HTID771,CTID771,2025-12-02,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,2250,10500
HTID772,CTID772,2025-12-03,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,12000,18000
HTID773,CTID773,2025-12-03,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,12000,17750
HTID774,CTID774,2025-12-03,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,12000,21000
HTID775,CTID775,2025-12-05,"I00009, I00010, I00020",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4750,10000,14750
HTID776,CTID776,2025-12-05,"I00008, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7000,3000,10000
HTID777,CTID777,2025-12-05,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,22000,31000
HTID778,CTID778,2025-12-06,"I00017, I00005, I00010, I00008",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5500,6500,12000
HTID779,CTID779,2025-12-06,"I00014, I00009, I00008, I00002, I00017",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,7750,13250,21000
HTID780,CTID780,2025-12-06,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,5250,16250
HTID781,CTID781,2025-12-06,"I00016, I00006, I00001, I00002, I00005, I00017",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7000,15000,22000
HTID782,CTID782,2025-12-07,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,1500,12500
HTID783,CTID783,2025-12-07,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,1000,9250
HTID784,CTID784,2025-12-07,"I00016, I00006, I00001, I00002, I00005, I00017",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7000,10250,17250
HTID785,CTID785,2025-12-07,"I00017, I00005, I00010, I00008",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5500,12000,17500
HTID786,CTID786,2025-12-07,"I00008, I00011, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,8500,15750,24250
HTID787,CTID787,2025-12-09,"I00016, I00006, I00001, I00005, I00017",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6250,5000,11250
HTID788,CTID788,2025-12-09,"I00008, I00011, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,8500,1500,10000
HTID789,CTID789,2025-12-09,"I00014, I00016, I00013, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,10250,10000,20250
HTID790,CTID790,2025-12-10,"I00017, I00005, I00010, I00008",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5500,5000,10500
HTID791,CTID791,2025-12-10,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,1500,9750
HTID792,CTID792,2025-12-11,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,16000,25750
HTID793,CTID793,2025-12-11,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,4000,12250
HTID794,CTID794,2025-12-11,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,10250,20000
HTID795,CTID795,2025-12-12,"I00003, I00004",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,5000,7750
HTID796,CTID796,2025-12-13,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,11000,20000
HTID797,CTID797,2025-12-13,"I00010, I00020",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2250,5250,7500
HTID798,CTID798,2025-12-14,"I00018, I00009, I00001, I00010, I00017",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,7750,10000,17750
HTID799,CTID799,2025-12-14,"I00014, I00016, I00013, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,10250,7500,17750
HTID800,CTID800,2025-12-14,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,13500,22500
HTID801,CTID801,2025-12-14,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,10000,18250
HTID802,CTID802,2025-12-15,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,5000,12000
HTID803,CTID803,2025-12-15,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,4000,10000
HTID804,CTID804,2025-12-16,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,10250,16250
HTID805,CTID805,2025-12-16,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,6500,14750
HTID806,CTID806,2025-12-17,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,4000,14000
HTID807,CTID807,2025-12-17,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,6500,13500
HTID808,CTID808,2025-12-17,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,13250,24000
HTID809,CTID809,2025-12-17,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,8000,15000
HTID810,CTID810,2025-12-17,"I00006, I00003, I00017",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5250,6500,11750
HTID811,CTID811,2025-12-18,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,1500,9750
HTID812,CTID812,2025-12-19,"I00008, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7000,17500,24500
HTID813,CTID813,2025-12-19,"I00008, I00011, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,8500,10250,18750
HTID814,CTID814,2025-12-20,"I00008, I00011, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,8500,6000,14500
HTID815,CTID815,2025-12-21,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,1500,12500
HTID816,CTID816,2025-12-23,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,11000,19250
HTID817,CTID817,2025-12-23,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,5250,11000
HTID818,CTID818,2025-12-24,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,8000,16250
HTID819,CTID819,2025-12-24,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,1500,9750
HTID820,CTID820,2025-12-24,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,4000,14000
HTID821,CTID821,2025-12-25,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,12000,20250
HTID822,CTID822,2025-12-25,"I00016, I00015, I00010, I00004, I00012",0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,7250,6000,13250
HTID823,CTID823,2025-12-26,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,6500,15500
HTID824,CTID824,2025-12-26,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,4000,9750
HTID825,CTID825,2025-12-26,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,13500,24500
HTID826,CTID826,2025-12-27,"I00017, I00005, I00010, I00008",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5500,10000,15500
HTID827,CTID827,2025-12-27,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,13000,23750
HTID828,CTID828,2025-12-27,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,13500,22500
HTID829,CTID829,2025-12-27,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,5000,13250
HTID830,CTID830,2025-12-28,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,19250,25000
HTID831,CTID831,2025-12-30,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,9000,15000
HTID832,CTID832,2025-12-30,"I00008, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7000,8000,15000
HTID833,CTID833,2025-12-30,"I00014, I00016, I00013, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,9250,12000,21250
HTID834,CTID834,2025-12-31,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,13500,23500
HTID835,CTID835,2026-01-01,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,10250,17250
HTID836,CTID836,2026-01-02,"I00006, I00001, I00010, I00007, I00017",1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7750,12000,19750
HTID837,CTID837,2026-01-02,"I00008, I00011, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,8500,4000,12500
HTID838,CTID838,2026-01-03,"I00016, I00006, I00001, I00002, I00005, I00017",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7000,4000,11000
HTID839,CTID839,2026-01-03,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,15000,20750
HTID840,CTID840,2026-01-03,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,2250,12000
HTID841,CTID841,2026-01-03,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,18000,27000
HTID842,CTID842,2026-01-04,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,12000,20250
HTID843,CTID843,2026-01-04,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,11000,21000
HTID844,CTID844,2026-01-04,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,8000,13750
HTID845,CTID845,2026-01-05,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,17250,27250
HTID846,CTID846,2026-01-05,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,13500,24500
HTID847,CTID847,2026-01-05,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,10000,18250
HTID848,CTID848,2026-01-06,"I00017, I00005, I00010, I00008",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5500,10000,15500
HTID849,CTID849,2026-01-06,"I00016, I00006, I00001, I00005, I00017",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6250,10250,16500
HTID850,CTID850,2026-01-07,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,8000,13750
HTID851,CTID851,2026-01-07,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,5000,16000
HTID852,CTID852,2026-01-07,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,6000,13000
HTID853,CTID853,2026-01-09,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,10250,19250
HTID854,CTID854,2026-01-09,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,12000,17750
HTID855,CTID855,2026-01-09,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,20000,30750
HTID856,CTID856,2026-01-09,"I00014, I00016, I00013, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,10000,17000,27000
HTID857,CTID857,2026-01-10,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,13500,21750
HTID858,CTID858,2026-01-11,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,12000,21000
HTID859,CTID859,2026-01-11,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,8000,17000
HTID860,CTID860,2026-01-11,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,6000,11750
HTID861,CTID861,2026-01-11,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,4000,10000
HTID862,CTID862,2026-01-11,"I00014, I00016, I00013, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,10000,15000,25000
HTID863,CTID863,2026-01-13,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,8000,18750
HTID864,CTID864,2026-01-13,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,8250,19250
HTID865,CTID865,2026-01-13,"I00008, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7000,11000,18000
HTID866,CTID866,2026-01-13,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,11000,19250
HTID867,CTID867,2026-01-13,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,3000,11250
HTID868,CTID868,2026-01-13,"I00014, I00016, I00013, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,10250,8000,18250
HTID869,CTID869,2026-01-14,"I00008, I00011, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,8500,8000,16500
HTID870,CTID870,2026-01-14,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,16500,25500
HTID871,CTID871,2026-01-14,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,6000,14250
HTID872,CTID872,2026-01-15,"I00016, I00009, I00008, I00001, I00017",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,6750,6500,13250
HTID873,CTID873,2026-01-16,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,11000,20000
HTID874,CTID874,2026-01-16,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,10000,18250
HTID875,CTID875,2026-01-16,"I00016, I00014, I00008, I00010, I00007",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,6500,6000,12500
HTID876,CTID876,2026-01-16,"I00016, I00006, I00001, I00002, I00005, I00017",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7000,12000,19000
HTID877,CTID877,2026-01-17,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,12000,17750
HTID878,CTID878,2026-01-18,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,3000,12000
HTID879,CTID879,2026-01-19,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,10000,16000
HTID880,CTID880,2026-01-19,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,4000,11000
HTID881,CTID881,2026-01-20,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,4000,13750
HTID882,CTID882,2026-01-20,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,9000,19750
HTID883,CTID883,2026-01-21,"I00014, I00016, I00013, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,10000,11000,21000
HTID884,CTID884,2026-01-21,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,13250,23250
HTID885,CTID885,2026-01-22,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,10250,20000
HTID886,CTID886,2026-01-22,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,12000,21000
HTID887,CTID887,2026-01-23,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,4000,10000
HTID888,CTID888,2026-01-23,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,11000,16750
HTID889,CTID889,2026-01-23,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,3000,10000
HTID890,CTID890,2026-01-24,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,13500,23500
HTID891,CTID891,2026-01-24,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,12000,20250
HTID892,CTID892,2026-01-24,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,8000,19000
HTID893,CTID893,2026-01-25,"I00008, I00011, I00005, I00010, I00017, I00012",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,8500,16000,24500
HTID894,CTID894,2026-01-25,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,3000,12000
HTID895,CTID895,2026-01-25,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,12000,17750
HTID896,CTID896,2026-01-25,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,5000,14000
HTID897,CTID897,2026-01-25,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,13500,23500
HTID898,CTID898,2026-01-25,"I00014, I00016, I00013, I00015, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,9750,3000,12750
HTID899,CTID899,2026-01-25,"I00016, I00006, I00001, I00005, I00017",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6250,12000,18250
HTID900,CTID900,2026-01-26,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,13500,21750
HTID901,CTID901,2026-01-26,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,17000,25250
HTID902,CTID902,2026-01-27,"I00016, I00006, I00001, I00002, I00005, I00010, I00017",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9000,1000,10000
HTID903,CTID903,2026-01-27,"I00001, I00004, I00007, I00003, I00017",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,13500,19500
HTID904,CTID904,2026-01-27,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,8250,19000
HTID905,CTID905,2026-01-28,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,12000,22000
HTID906,CTID906,2026-01-29,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,8750,14500
HTID907,CTID907,2026-01-30,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,2250,9250
HTID908,CTID908,2026-01-30,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,10000,18250
HTID909,CTID909,2026-01-30,"I00008, I00011, I00005, I00010, I00017",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,7000,6500,13500
HTID910,CTID910,2026-01-31,"I00014, I00016, I00013, I00015, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,10000,6000,16000
HTID911,CTID911,2026-02-01,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,4000,15000
HTID912,CTID912,2026-02-01,"I00014, I00016, I00013, I00015, I00018, I00020, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,11000,1500,12500
HTID913,CTID913,2026-02-01,"I00007, I00017, I00003, I00004",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,6000,11750
HTID914,CTID914,2026-02-01,"I00014, I00016, I00013, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,10000,4000,14000
HTID915,CTID915,2026-02-02,"I00014, I00016, I00013, I00015, I00018, I00019, I00017",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,10750,5000,15750
HTID916,CTID916,2026-02-02,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,15000,23250
HTID917,CTID917,2026-02-02,"I00016, I00006, I00001, I00005, I00010, I00017",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8250,12000,20250
